,Airline,Market_leg,NS_fc,SLFFC,OB%,cost_ratio
14813,5J,BCDMNL,3.0,0.683,4.44,1.108085579327591
14816,5J,BCDMNL,2.3,0.59,4.26,1.108085579327591
14817,5J,BCDMNL,4.6,0.713,7.45,1.108085579327591
14818,5J,BCDMNL,3.3000000000000003,0.771,5.32,1.108085579327591
14819,5J,BCDMNL,5.6000000000000005,0.968,6.91,1.108085579327591
14850,5J,CEBMNL,7.9,0.95,4.44,0.5153443964537395
14853,5J,CEBMNL,8.9,0.801,6.36,0.5153443964537395
14854,5J,CEBMNL,4.3999999999999995,0.967,3.33,0.5153443964537395
14855,5J,CEBMNL,7.3,0.978,5.0,0.5153443964537395
14856,5J,CEBMNL,7.3999999999999995,0.967,4.44,0.5153443964537395
14857,5J,CEBMNL,5.2,0.961,3.33,0.5153443964537395
14859,5J,CEBMNL,4.0,0.961,2.78,0.5153443964537395
14860,5J,CEBMNL,7.199999999999999,0.915,4.66,0.5153443964537395
14862,5J,CEBMNL,3.5999999999999996,0.774,3.23,0.5153443964537395
14864,5J,CEBMNL,5.2,0.809,3.72,0.5153443964537395
14865,5J,CEBMNL,4.2,0.972,3.33,0.5153443964537395
14866,5J,CEBMNL,3.8,0.908,2.87,0.5153443964537395
14867,5J,CEBMNL,5.6000000000000005,0.983,3.89,0.5153443964537395
14868,5J,CEBMNL,5.5,0.978,3.89,0.5153443964537395
14870,5J,CEBMNL,5.7,0.911,4.44,0.5153443964537395
14876,5J,CEBMNL,6.1,0.887,2.61,0.5153443964537395
14885,5J,CEBMNL,3.9,0.787,2.87,0.5153443964537395
14888,5J,CEBMNL,5.6000000000000005,0.748,4.35,0.5153443964537395
14889,5J,CEBMNL,4.3,0.713,3.48,0.5153443964537395
14890,5J,CEBMNL,3.1,0.596,5.65,0.5153443964537395
14891,5J,CEBMNL,9.6,0.713,5.22,0.5153443964537395
14892,5J,CEBMNL,6.7,0.933,3.89,0.5153443964537395
14893,5J,CEBMNL,5.8999999999999995,0.726,4.35,0.5153443964537395
14894,5J,CEBMNL,3.6999999999999997,0.648,3.48,0.5153443964537395
14895,5J,CGYMNL,5.5,0.975,7.2,1.5290280495759947
14896,5J,CGYMNL,4.8,0.941,6.36,1.5290280495759947
14897,5J,CGYMNL,4.5,1.008,5.51,1.5290280495759947
14898,5J,CGYMNL,4.1000000000000005,0.873,6.36,1.5290280495759947
14899,5J,CGYMNL,4.3999999999999995,0.877,6.78,1.5290280495759947
14900,5J,CGYMNL,3.9,0.953,6.36,1.5290280495759947
14901,5J,CGYMNL,4.3999999999999995,0.822,6.36,1.5290280495759947
14902,5J,CGYMNL,4.2,0.86,5.51,1.5290280495759947
14903,5J,CGYMNL,3.6999999999999997,0.843,5.51,1.5290280495759947
14904,5J,CGYMNL,4.1000000000000005,0.89,7.2,1.5290280495759947
14905,5J,CGYMNL,3.5999999999999996,0.814,5.93,1.5290280495759947
14907,5J,CGYMNL,3.5000000000000004,0.983,5.08,1.5290280495759947
14908,5J,CGYMNL,5.1,0.975,6.36,1.5290280495759947
14909,5J,CGYMNL,5.0,0.958,5.93,1.5290280495759947
14910,5J,CGYMNL,4.7,0.953,5.51,1.5290280495759947
14911,5J,CGYMNL,4.9,0.975,6.78,1.5290280495759947
14915,5J,CGYMNL,4.8,0.949,6.36,1.5290280495759947
14916,5J,CGYMNL,4.7,0.935,8.26,1.5290280495759947
14917,5J,CGYMNL,4.5,0.945,5.93,1.5290280495759947
14918,5J,CGYMNL,4.3999999999999995,0.928,6.36,1.5290280495759947
14919,5J,CGYMNL,4.7,0.924,6.36,1.5290280495759947
14920,5J,CGYMNL,4.3999999999999995,0.945,5.93,1.5290280495759947
14921,5J,CGYMNL,3.5999999999999996,0.945,5.93,1.5290280495759947
14922,5J,CGYMNL,4.3,0.886,6.36,1.5290280495759947
14923,5J,CGYMNL,3.9,0.9,7.83,1.5290280495759947
14924,5J,CGYMNL,3.9,0.873,5.51,1.5290280495759947
14925,5J,DGTMNL,7.6,0.822,8.33,0.8522391452602864
14926,5J,DGTMNL,7.6,0.783,8.33,0.8522391452602864
14927,5J,DGTMNL,7.000000000000001,0.828,7.22,0.8522391452602864
14928,5J,DGTMNL,5.2,0.811,5.56,0.8522391452602864
14929,5J,DGTMNL,7.000000000000001,0.811,7.78,0.8522391452602864
14930,5J,DGTMNL,5.800000000000001,0.883,6.11,0.8522391452602864
14932,5J,DGTMNL,8.0,0.811,8.89,0.8522391452602864
14933,5J,DGTMNL,4.6,0.861,5.0,0.8522391452602864
14934,5J,DGTMNL,5.1,0.844,5.0,0.8522391452602864
14935,5J,DGTMNL,8.1,0.85,8.33,0.8522391452602864
14936,5J,DGTMNL,4.5,0.817,5.56,0.8522391452602864
14937,5J,DRPMNL,1.2,0.758,2.54,1.2387442200048673
14938,5J,DRPMNL,0.8999999999999999,0.703,2.12,1.2387442200048673
14940,5J,DRPMNL,0.8,0.712,1.69,1.2387442200048673
14941,5J,DRPMNL,4.9,0.972,6.11,1.2387442200048673
14942,5J,DRPMNL,5.8999999999999995,0.801,8.9,1.2387442200048673
14943,5J,DRPMNL,5.0,0.924,6.36,1.2387442200048673
14944,5J,DRPMNL,4.0,0.784,6.78,1.2387442200048673
14945,5J,DRPMNL,3.4000000000000004,0.742,6.78,1.2387442200048673
14946,5J,DRPMNL,4.3,0.716,7.63,1.2387442200048673
14947,5J,DRPMNL,3.5999999999999996,0.72,5.93,1.2387442200048673
14950,5J,DRPMNL,4.3,0.661,8.05,1.2387442200048673
14953,5J,DRPMNL,3.0,0.644,5.93,1.2387442200048673
14954,5J,DRPMNL,3.6999999999999997,0.61,7.2,1.2387442200048673
14955,5J,DRPMNL,2.5,0.606,5.51,1.2387442200048673
14956,5J,DRPMNL,3.0,0.763,4.66,1.2387442200048673
14957,5J,DRPMNL,2.1999999999999997,0.606,4.24,1.2387442200048673
14961,5J,DVOMNL,6.4,0.962,7.2,1.5526573838007451
14962,5J,DVOMNL,4.2,0.831,6.78,1.5526573838007451
14963,5J,DVOMNL,5.2,0.958,7.63,1.5526573838007451
14964,5J,DVOMNL,5.6000000000000005,0.903,3.81,1.5526573838007451
14965,5J,DVOMNL,2.6,0.869,5.51,1.5526573838007451
14966,5J,DVOMNL,5.5,0.869,7.63,1.5526573838007451
14967,5J,DVOMNL,4.5,0.682,7.2,1.5526573838007451
14968,5J,DVOMNL,5.0,0.814,7.2,1.5526573838007451
14969,5J,DVOMNL,5.0,0.852,7.2,1.5526573838007451
14970,5J,DVOMNL,5.0,0.945,6.78,1.5526573838007451
14972,5J,DVOMNL,2.1999999999999997,0.691,5.93,1.5526573838007451
14973,5J,DVOMNL,4.5,0.725,7.63,1.5526573838007451
14974,5J,DVOMNL,3.0,0.712,6.36,1.5526573838007451
14975,5J,DVOMNL,4.5,0.801,7.2,1.5526573838007451
14976,5J,GESMNL,4.3,0.936,5.51,1.4913446406714461
14977,5J,GESMNL,3.6999999999999997,0.852,5.51,1.4913446406714461
14978,5J,GESMNL,3.4000000000000004,0.903,5.51,1.4913446406714461
14979,5J,GESMNL,4.2,1.004,5.08,1.4913446406714461
14980,5J,GESMNL,3.9,0.801,5.93,1.4913446406714461
14981,5J,GESMNL,2.7,0.763,5.08,1.4913446406714461
14982,5J,GESMNL,3.5000000000000004,0.839,4.66,1.4913446406714461
14983,5J,GESMNL,3.0,0.797,5.08,1.4913446406714461
14985,5J,GESMNL,3.3000000000000003,0.818,4.66,1.4913446406714461
14986,5J,GESMNL,3.0,0.758,5.08,1.4913446406714461
14987,5J,GESMNL,2.6,0.767,5.08,1.4913446406714461
14988,5J,GESMNL,3.0,0.729,4.66,1.4913446406714461
14989,5J,ILOMNL,4.7,0.983,3.89,0.8618283321702721
14990,5J,ILOMNL,3.2,1.006,3.45,0.8618283321702721
14991,5J,ILOMNL,6.2,0.95,5.0,0.8618283321702721
14992,5J,ILOMNL,4.6,0.989,3.33,0.8618283321702721
14993,5J,ILOMNL,5.3,0.928,4.44,0.8618283321702721
14994,5J,ILOMNL,7.9,0.983,6.11,0.8618283321702721
14995,5J,ILOMNL,5.2,0.978,3.89,0.8618283321702721
14996,5J,ILOMNL,4.1000000000000005,0.983,3.33,0.8618283321702721
14998,5J,ILOMNL,4.6,0.968,4.26,0.8618283321702721
14999,5J,ILOMNL,3.6999999999999997,1.0,3.72,0.8618283321702721
15000,5J,ILOMNL,6.6000000000000005,0.984,5.32,0.8618283321702721
15001,5J,ILOMNL,4.2,0.968,3.72,0.8618283321702721
15002,5J,ILOMNL,3.3000000000000003,1.011,4.79,0.8618283321702721
15003,5J,ILOMNL,4.5,0.989,4.44,0.8618283321702721
15004,5J,ILOMNL,5.1,0.978,4.44,0.8618283321702721
15005,5J,ILOMNL,4.3999999999999995,0.817,4.44,0.8618283321702721
15006,5J,ILOMNL,1.4000000000000001,1.017,2.22,0.8618283321702721
15007,5J,ILOMNL,5.0,0.933,5.0,0.8618283321702721
15008,5J,ILOMNL,6.4,0.983,5.0,0.8618283321702721
15010,5J,ILOMNL,1.3,0.972,2.78,0.8618283321702721
15011,5J,ILOMNL,6.5,0.956,5.56,0.8618283321702721
15012,5J,ILOMNL,6.4,0.978,5.0,0.8618283321702721
15015,5J,ILOMNL,6.5,0.989,6.11,0.8618283321702721
15016,5J,ILOMNL,6.1,0.967,5.0,0.8618283321702721
15017,5J,ILOMNL,4.2,0.906,3.89,0.8618283321702721
15018,5J,ILOMNL,1.7999999999999998,1.017,2.78,0.8618283321702721
15019,5J,ILOMNL,6.7,0.978,5.0,0.8618283321702721
15020,5J,ILOMNL,5.5,0.911,4.44,0.8618283321702721
15021,5J,ILOMNL,3.4000000000000004,0.994,2.78,0.8618283321702721
15022,5J,ILOMNL,3.5999999999999996,0.967,3.33,0.8618283321702721
15023,5J,ILOMNL,4.9,0.983,3.89,0.8618283321702721
15024,5J,ILOMNL,3.1,1.006,2.78,0.8618283321702721
15025,5J,ILOMNL,4.3999999999999995,1.0,4.44,0.8618283321702721
15026,5J,ILOMNL,3.5000000000000004,0.944,3.33,0.8618283321702721
15027,5J,ILOMNL,4.2,0.989,5.56,0.8618283321702721
15029,5J,ILOMNL,3.3000000000000003,0.989,3.33,0.8618283321702721
15030,5J,ILOMNL,4.1000000000000005,0.983,5.0,0.8618283321702721
15031,5J,ILOMNL,4.1000000000000005,1.006,4.44,0.8618283321702721
15032,5J,ILOMNL,3.5999999999999996,0.933,3.33,0.8618283321702721
15033,5J,ILOMNL,3.6999999999999997,1.006,5.0,0.8618283321702721
15034,5J,MNLBCD,6.4,1.006,7.22,0.9772158933036955
15035,5J,MNLBCD,6.9,0.971,6.32,0.9772158933036955
15036,5J,MNLBCD,4.9,0.983,5.0,0.9772158933036955
15037,5J,MNLBCD,5.800000000000001,0.983,6.11,0.9772158933036955
15038,5J,MNLBCD,7.3999999999999995,0.944,7.22,0.9772158933036955
15039,5J,MNLBCD,4.6,0.972,5.0,0.9772158933036955
15040,5J,MNLBCD,5.2,0.806,7.22,0.9772158933036955
15041,5J,MNLBCD,5.2,0.906,5.56,0.9772158933036955
15043,5J,MNLBCD,5.3,0.957,5.85,0.9772158933036955
15044,5J,MNLBCD,5.0,0.947,5.32,0.9772158933036955
15046,5J,MNLBCD,6.0,0.941,6.38,0.9772158933036955
15049,5J,MNLBXU,6.1,0.822,8.9,2.062992125984252
15050,5J,MNLBXU,3.8,0.862,5.85,2.062992125984252
15051,5J,MNLBXU,3.3000000000000003,0.856,7.63,2.062992125984252
15052,5J,MNLBXU,2.9000000000000004,1.0,5.08,2.062992125984252
15053,5J,MNLBXU,2.1999999999999997,0.792,5.51,2.062992125984252
15054,5J,MNLBXU,5.4,0.89,8.9,2.062992125984252
15055,5J,MNLBXU,5.3,0.936,8.47,2.062992125984252
15056,5J,MNLBXU,4.1000000000000005,0.932,6.36,2.062992125984252
15057,5J,MNLBXU,3.5999999999999996,0.907,8.05,2.062992125984252
15058,5J,MNLBXU,1.7999999999999998,0.941,3.81,2.062992125984252
15060,5J,MNLBXU,2.4,0.856,6.36,2.062992125984252
15061,5J,MNLBXU,4.7,0.852,8.9,2.062992125984252
15062,5J,MNLBXU,5.800000000000001,0.903,8.9,2.062992125984252
15063,5J,MNLBXU,4.6,0.911,7.2,2.062992125984252
15064,5J,MNLBXU,3.5000000000000004,0.903,8.05,2.062992125984252
15068,5J,MNLBXU,5.1,0.856,8.9,2.062992125984252
15069,5J,MNLBXU,4.8,0.826,8.9,2.062992125984252
15070,5J,MNLBXU,3.2,0.818,6.36,2.062992125984252
15071,5J,MNLBXU,2.6,0.877,8.05,2.062992125984252
15072,5J,MNLBXU,1.4000000000000001,0.869,3.39,2.062992125984252
15073,5J,MNLBXU,4.0,0.835,5.08,2.062992125984252
15074,5J,MNLBXU,1.9,0.89,6.36,2.062992125984252
15075,5J,MNLBXU,3.0,0.678,8.9,2.062992125984252
15089,5J,MNLCEB,7.7,0.939,6.11,0.795862696067288
15092,5J,MNLCEB,3.1,0.683,2.22,0.795862696067288
15094,5J,MNLCEB,5.6000000000000005,0.848,8.26,0.795862696067288
15102,5J,MNLCEB,6.7,1.0,8.26,0.795862696067288
15103,5J,MNLCEB,7.3,0.85,7.22,0.795862696067288
15104,5J,MNLCEB,7.5,0.852,6.52,0.795862696067288
15105,5J,MNLCEB,4.2,1.0,4.66,0.795862696067288
15107,5J,MNLCEB,3.5000000000000004,0.707,4.6,0.795862696067288
15108,5J,MNLCEB,5.0,0.878,7.39,0.795862696067288
15109,5J,MNLCEB,7.6,0.983,6.32,0.795862696067288
15110,5J,MNLCEB,7.7,0.843,2.61,0.795862696067288
15111,5J,MNLCEB,5.1,0.956,4.44,0.795862696067288
15112,5J,MNLCEB,8.799999999999999,0.787,8.7,0.795862696067288
15113,5J,MNLCEB,4.1000000000000005,0.739,6.52,0.795862696067288
15114,5J,MNLCEB,6.1,0.904,8.7,0.795862696067288
15115,5J,MNLCEB,6.9,0.835,2.61,0.795862696067288
15118,5J,MNLCEB,3.6999999999999997,0.635,7.39,0.795862696067288
15119,5J,MNLCEB,5.1,0.783,5.65,0.795862696067288
15120,5J,MNLCEB,5.2,0.778,3.48,0.795862696067288
15121,5J,MNLCEB,4.1000000000000005,0.794,4.44,0.795862696067288
15123,5J,MNLCEB,3.3000000000000003,0.743,2.61,0.795862696067288
15124,5J,MNLCGY,3.3000000000000003,0.843,5.08,1.4785823005001086
15125,5J,MNLCGY,3.5999999999999996,0.792,6.36,1.4785823005001086
15126,5J,MNLCGY,4.3999999999999995,0.983,6.78,1.4785823005001086
15127,5J,MNLCGY,3.1,0.771,5.08,1.4785823005001086
15128,5J,MNLCGY,3.0,0.771,5.51,1.4785823005001086
15129,5J,MNLCGY,3.5999999999999996,1.0,5.93,1.4785823005001086
15130,5J,MNLCGY,4.3999999999999995,0.89,7.63,1.4785823005001086
15131,5J,MNLCGY,3.5999999999999996,0.763,6.78,1.4785823005001086
15132,5J,MNLCGY,3.3000000000000003,0.703,6.78,1.4785823005001086
15133,5J,MNLCGY,2.0,0.763,4.66,1.4785823005001086
15134,5J,MNLCGY,3.3000000000000003,0.771,5.51,1.4785823005001086
15136,5J,MNLCGY,3.9,0.907,6.78,1.4785823005001086
15137,5J,MNLCGY,4.2,0.945,6.36,1.4785823005001086
15138,5J,MNLCGY,3.9,0.919,5.51,1.4785823005001086
15139,5J,MNLCGY,4.8,0.852,7.2,1.4785823005001086
15140,5J,MNLCGY,2.8000000000000003,0.924,4.24,1.4785823005001086
15144,5J,MNLCGY,3.6999999999999997,0.847,6.78,1.4785823005001086
15145,5J,MNLCGY,3.2,0.809,7.83,1.4785823005001086
15146,5J,MNLCGY,3.5000000000000004,0.729,6.78,1.4785823005001086
15147,5J,MNLCGY,2.4,0.801,4.66,1.4785823005001086
15148,5J,MNLCGY,3.3000000000000003,0.775,5.93,1.4785823005001086
15149,5J,MNLCGY,2.1999999999999997,0.733,3.39,1.4785823005001086
15150,5J,MNLCGY,2.9000000000000004,0.797,6.36,1.4785823005001086
15151,5J,MNLCGY,3.5000000000000004,0.809,6.78,1.4785823005001086
15152,5J,MNLCGY,1.7999999999999998,0.548,2.61,1.4785823005001086
